year,subject,region,scope,paper_type,status,ext,source_path,source_group,note
2016,语文,广西,common,新课标全国III卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（广西）语文高考真题\2016年高考语文试卷（新课标Ⅲ卷）（空白卷）.pdf,2008-2024_by_province,
2016,语文,广西,common,新课标全国III卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（广西）语文高考真题\2016年高考语文试卷（新课标Ⅲ卷）（解析卷）.pdf,2008-2024_by_province,
2016,语文,海南,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（海南）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,2008-2024_by_province,
2016,语文,海南,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（海南）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（解析卷）.pdf,2008-2024_by_province,
2016,语文,重庆,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（重庆）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,2008-2024_by_province,
2016,语文,重庆,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（重庆）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（解析卷）.pdf,2008-2024_by_province,
2016,语文,四川,common,新课标全国III卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（四川）语文高考真题\2016年高考语文试卷（新课标Ⅲ卷）（空白卷）.pdf,2008-2024_by_province,
2016,语文,四川,common,新课标全国III卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（四川）语文高考真题\2016年高考语文试卷（新课标Ⅲ卷）（解析卷）.pdf,2008-2024_by_province,
2016,语文,贵州,common,新课标全国III卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（贵州）语文高考真题\2016年高考语文试卷（新课标Ⅲ卷）（空白卷）.pdf,2008-2024_by_province,
2016,语文,贵州,common,新课标全国III卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（贵州）语文高考真题\2016年高考语文试卷（新课标Ⅲ卷）（解析卷）.pdf,2008-2024_by_province,
2016,语文,云南,common,新课标全国III卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（云南）语文高考真题\2016年高考语文试卷（新课标Ⅲ卷）（空白卷）.pdf,2008-2024_by_province,
2016,语文,云南,common,新课标全国III卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（云南）语文高考真题\2016年高考语文试卷（新课标Ⅲ卷）（解析卷）.pdf,2008-2024_by_province,
2016,语文,西藏,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（西藏）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,2008-2024_by_province,
2016,语文,西藏,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（西藏）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（解析卷）.pdf,2008-2024_by_province,
2016,语文,陕西,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（陕西）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,2008-2024_by_province,
2016,语文,陕西,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（陕西）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（解析卷）.pdf,2008-2024_by_province,
2016,语文,甘肃,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（甘肃）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,2008-2024_by_province,
2016,语文,甘肃,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（甘肃）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（解析卷）.pdf,2008-2024_by_province,
2016,语文,青海,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（青海）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,2008-2024_by_province,
2016,语文,青海,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（青海）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（解析卷）.pdf,2008-2024_by_province,
2016,语文,宁夏,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（宁夏）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,2008-2024_by_province,
2016,语文,宁夏,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（宁夏）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（解析卷）.pdf,2008-2024_by_province,
2016,语文,新疆,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（新疆）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,2008-2024_by_province,
2016,语文,新疆,common,新课标全国II卷,original,.pdf,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（新疆）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（解析卷）.pdf,2008-2024_by_province,
2016,数学,北京,local,北京卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（北京）数学高考真题\2016年高考数学试卷（文）（北京）（空白卷）.pdf,2008-2024_by_province,
2016,数学,北京,local,北京卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（北京）数学高考真题\2016年高考数学试卷（文）（北京）（解析卷）.pdf,2008-2024_by_province,
2016,数学,北京,local,北京卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（北京）数学高考真题\2016年高考数学试卷（理）（北京）（空白卷）.pdf,2008-2024_by_province,
2016,数学,北京,local,北京卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（北京）数学高考真题\2016年高考数学试卷（理）（北京）（解析卷）.pdf,2008-2024_by_province,
2016,数学,天津,local,天津卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（天津）数学高考真题\2016年高考数学试卷（文）（天津）（空白卷）.pdf,2008-2024_by_province,
2016,数学,天津,local,天津卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（天津）数学高考真题\2016年高考数学试卷（文）（天津）（解析卷）.pdf,2008-2024_by_province,
2016,数学,天津,local,天津卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（天津）数学高考真题\2016年高考数学试卷（理）（天津）（空白卷）.pdf,2008-2024_by_province,
2016,数学,天津,local,天津卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（天津）数学高考真题\2016年高考数学试卷（理）（天津）（解析卷）.pdf,2008-2024_by_province,
2016,数学,河北,common,河北卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（河北）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,河北,common,河北卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（河北）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,河北,common,河北卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（河北）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,河北,common,河北卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（河北）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,山西,common,山西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（山西）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,山西,common,山西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（山西）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,山西,common,山西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（山西）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,山西,common,山西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（山西）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,内蒙古,common,内蒙古卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（内蒙古）数学高考真题\2016年高考数学试卷（文）（新课标Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,内蒙古,common,内蒙古卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（内蒙古）数学高考真题\2016年高考数学试卷（文）（新课标Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,内蒙古,common,内蒙古卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（内蒙古）数学高考真题\2016年高考数学试卷（理）（新课标Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,内蒙古,common,内蒙古卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（内蒙古）数学高考真题\2016年高考数学试卷（理）（新课标Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,辽宁,common,辽宁卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（辽宁）数学高考真题\2016年高考数学试卷（文）（新课标Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,辽宁,common,辽宁卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（辽宁）数学高考真题\2016年高考数学试卷（文）（新课标Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,辽宁,common,辽宁卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（辽宁）数学高考真题\2016年高考数学试卷（理）（新课标Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,辽宁,common,辽宁卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（辽宁）数学高考真题\2016年高考数学试卷（理）（新课标Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,吉林,common,吉林卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2016年高考数学试卷（文）（新课标Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,吉林,common,吉林卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2016年高考数学试卷（文）（新课标Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,吉林,common,吉林卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2016年高考数学试卷（理）（新课标Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,吉林,common,吉林卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（吉林）数学高考真题\2016年高考数学试卷（理）（新课标Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,黑龙江,common,黑龙江卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（黑龙江）数学高考真题\2016年高考数学试卷（文）（新课标Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,黑龙江,common,黑龙江卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（黑龙江）数学高考真题\2016年高考数学试卷（文）（新课标Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,黑龙江,common,黑龙江卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（黑龙江）数学高考真题\2016年高考数学试卷（理）（新课标Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,黑龙江,common,黑龙江卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（黑龙江）数学高考真题\2016年高考数学试卷（理）（新课标Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,上海,local,上海卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2016年高考数学试卷（上海）（春考）（空白卷）.pdf,2008-2024_by_province,
2016,数学,上海,local,上海卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2016年高考数学试卷（上海）（春考）（解析卷）.pdf,2008-2024_by_province,
2016,数学,上海,local,上海卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2016年高考数学试卷（文）（上海）（空白卷）.pdf,2008-2024_by_province,
2016,数学,上海,local,上海卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2016年高考数学试卷（文）（上海）（解析卷）.pdf,2008-2024_by_province,
2016,数学,上海,local,上海卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2016年高考数学试卷（理）（上海）（空白卷）.pdf,2008-2024_by_province,
2016,数学,上海,local,上海卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（上海）数学高考真题\2016年高考数学试卷（理）（上海）（解析卷）.pdf,2008-2024_by_province,
2016,数学,江苏,local,江苏卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（江苏）数学高考真题\2016年高考数学试卷（江苏）（空白卷）.pdf,2008-2024_by_province,
2016,数学,江苏,local,江苏卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（江苏）数学高考真题\2016年高考数学试卷（江苏）（解析卷）.pdf,2008-2024_by_province,
2016,数学,浙江,local,浙江卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（浙江）数学高考真题\2016年高考数学试卷（文）（浙江）（空白卷）.pdf,2008-2024_by_province,
2016,数学,浙江,local,浙江卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（浙江）数学高考真题\2016年高考数学试卷（文）（浙江）（解析卷）.pdf,2008-2024_by_province,
2016,数学,浙江,local,浙江卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（浙江）数学高考真题\2016年高考数学试卷（理）（浙江）（空白卷）.pdf,2008-2024_by_province,
2016,数学,浙江,local,浙江卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（浙江）数学高考真题\2016年高考数学试卷（理）（浙江）（解析卷）.pdf,2008-2024_by_province,
2016,数学,安徽,common,安徽卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2012-2024·（安徽）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,安徽,common,安徽卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2012-2024·（安徽）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,安徽,common,安徽卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2012-2024·（安徽）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,安徽,common,安徽卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2012-2024·（安徽）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,福建,common,福建卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2012-2024·（福建）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,福建,common,福建卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2012-2024·（福建）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,福建,common,福建卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2012-2024·（福建）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,福建,common,福建卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2012-2024·（福建）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,江西,common,江西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（江西）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,江西,common,江西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（江西）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,江西,common,江西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（江西）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,江西,common,江西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（江西）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,山东,local,山东卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（山东）数学高考真题\2016年高考数学试卷（文）（山东）（空白卷）.pdf,2008-2024_by_province,
2016,数学,山东,local,山东卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（山东）数学高考真题\2016年高考数学试卷（文）（山东）（解析卷）.pdf,2008-2024_by_province,
2016,数学,山东,local,山东卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（山东）数学高考真题\2016年高考数学试卷（理）（山东）（空白卷）.pdf,2008-2024_by_province,
2016,数学,山东,local,山东卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（山东）数学高考真题\2016年高考数学试卷（理）（山东）（解析卷）.pdf,2008-2024_by_province,
2016,数学,河南,common,河南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（河南）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,河南,common,河南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（河南）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,河南,common,河南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（河南）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,河南,common,河南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（河南）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,湖北,common,湖北卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2012-2024·（湖北）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,湖北,common,湖北卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2012-2024·（湖北）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,湖北,common,湖北卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2012-2024·（湖北）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,湖北,common,湖北卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2012-2024·（湖北）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,湖南,common,湖南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（湖南）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,湖南,common,湖南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（湖南）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2016,数学,湖南,common,湖南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（湖南）数学高考真题\2016年高考数学试卷（理）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2016,数学,广东,common,广东卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（广东）数学高考真题\2016年高考数学试卷（文）（新课标Ⅰ）（空白卷）.pdf,2008-2024_by_province,
